row,name,knob,stem,region,SAM,SID,ERGAS,PSNR,SSIM,DE,S_SAM,S_SID,S_ERGAS,S_PSNR,S_DE,S_SPEC,S_SPAT,SSC
M9,constant,ones,train/Category-4_a_0014,object,17.7715,0.203688,173.499,6.01946,0.499264,33.1665,0.0286012,3.77549e-05,1e-06,0,1.58001e-05,0.000102593,0.249632,0.0011869
M9,constant,ones,train/Category-4_a_0014,table,34.4724,0.349119,6781.59,1.04874,0.163819,86.037,0.00101336,1e-06,1e-06,0,1e-06,1.00443e-05,0.0819095,0.000166199
M9,constant,ones,train/Category-4_a_0014,background,17.8519,0.0939582,1812.45,2.6822,0.479245,59.3701,0.0281454,0.00911431,1e-06,0,1e-06,0.000635395,0.239622,0.00192467
M1,dropped pixels,drop 0.01,train/Category-4_a_0017,full,0.0591145,0.000104045,0.470349,66.0474,0.999892,0.00743987,0.988247,0.994811,0.85489,1,0.997523,0.94371,0.999946,0.971068
M1,dropped pixels,drop 0.01,train/Category-4_a_0017,object,0.018148,9.70817e-06,0.346323,63.7292,0.999919,0.00534043,0.996377,0.999515,0.890973,1,0.998221,0.960932,0.99996,0.979996
M1,dropped pixels,drop 0.01,train/Category-4_a_0017,table,0.21325,0.000633156,1.53783,63.4648,0.999711,0.0154315,0.958247,0.968838,0.598931,1,0.994869,0.822309,0.999856,0.906067
M1,dropped pixels,drop 0.01,train/Category-4_a_0017,background,0.0628838,8.90605e-05,0.587447,69.381,0.9999,0.00762047,0.987502,0.995557,0.822164,1,0.997463,0.93151,0.99995,0.964763
M1,dropped pixels,drop 0.1,train/Category-4_a_0017,full,0.425214,0.00108851,1.3882,56.3118,0.99891,0.0749095,0.918473,0.947029,0.629561,1,0.975339,0.81813,0.999455,0.900952
M1,dropped pixels,drop 0.1,train/Category-4_a_0017,object,0.12355,9.21397e-05,1.01376,54.2473,0.999227,0.0522462,0.975593,0.995404,0.713253,1,0.982735,0.884784,0.999614,0.938048
M1,dropped pixels,drop 0.1,train/Category-4_a_0017,table,1.41391,0.00645644,4.72323,53.51,0.996998,0.154241,0.753684,0.724103,0.20713,1,0.949886,0.483516,0.998499,0.689648
M1,dropped pixels,drop 0.1,train/Category-4_a_0017,background,0.472849,0.000960207,1.86292,59.2381,0.998979,0.0778016,0.909764,0.953124,0.53742,1,0.9744,0.77529,0.99949,0.87693
M1,dropped pixels,drop 0.5,train/Category-4_a_0017,full,2.0507,0.00543073,3.13357,49.2466,0.994435,0.375793,0.663557,0.762207,0.35186,0.974885,0.882264,0.56248,0.98466,0.732055
M1,dropped pixels,drop 0.5,train/Category-4_a_0017,object,0.597977,0.000465808,2.29255,47.1544,0.996163,0.264031,0.887279,0.976979,0.465714,0.905145,0.915751,0.739075,0.950654,0.833525
M1,dropped pixels,drop 0.5,train/Category-4_a_0017,table,6.79444,0.0327022,10.6958,46.427,0.984379,0.778935,0.256946,0.19493,0.0282892,0.880901,0.771325,0.112317,0.93264,0.314564
M1,dropped pixels,drop 0.5,train/Category-4_a_0017,background,2.28248,0.00472033,4.19671,52.2352,0.994759,0.388434,0.6335,0.789768,0.246867,1,0.878554,0.498008,0.997379,0.691488
M1,dropped pixels,pool 2,train/Category-4_a_0017,full,4.31258,0.0118945,5.83859,42.9294,0.983739,0.892141,0.422099,0.551714,0.142816,0.764313,0.742762,0.32159,0.874026,0.517383
M1,dropped pixels,pool 2,train/Category-4_a_0017,object,1.29762,0.00110222,4.40423,39.9215,0.986044,0.737911,0.771418,0.94638,0.230368,0.66405,0.781945,0.551984,0.825047,0.669433
M1,dropped pixels,pool 2,train/Category-4_a_0017,table,14.1449,0.0719589,20.157,41.2682,0.95653,1.76859,0.0590733,0.0273799,0.00120775,0.708941,0.554588,0.0125007,0.832736,0.095993
M1,dropped pixels,pool 2,train/Category-4_a_0017,background,4.79533,0.0102438,6.79786,47.6897,0.986044,0.866094,0.383251,0.599182,0.103731,0.922991,0.749239,0.287729,0.954518,0.50537
M1,dropped pixels,pool 4,train/Category-4_a_0017,full,5.3501,0.0174684,13.036,35.3094,0.960706,1.37094,0.343002,0.41752,0.0129671,0.510313,0.633192,0.122915,0.73551,0.293994
M1,dropped pixels,pool 4,train/Category-4_a_0017,object,1.91851,0.00270548,10.2702,31.58,0.942771,1.60253,0.681335,0.873476,0.0326015,0.385999,0.586151,0.268709,0.664385,0.414658
M1,dropped pixels,pool 4,train/Category-4_a_0017,table,17.3457,0.104038,53.6629,34.5692,0.916761,2.46883,0.0311439,0.00550616,1e-06,0.485639,0.439138,0.000555572,0.7012,0.0183995
M1,dropped pixels,pool 4,train/Category-4_a_0017,background,5.79024,0.0146117,11.474,43.4255,0.977496,1.08209,0.314098,0.481627,0.0218254,0.780851,0.697191,0.148906,0.879173,0.34945
M1,dropped pixels,pool 8,train/Category-4_a_0017,full,6.20007,0.0227424,25.7666,29.1478,0.918777,2.13474,0.28938,0.320742,0.000186165,0.304928,0.490867,0.0258528,0.611852,0.121682
M1,dropped pixels,pool 8,train/Category-4_a_0017,object,2.90098,0.00752274,20.5599,25.3896,0.84841,3.26376,0.559788,0.686508,0.00105595,0.179652,0.336916,0.0740351,0.514031,0.183102
M1,dropped pixels,pool 8,train/Category-4_a_0017,table,19.6709,0.128463,151.141,27.0426,0.854177,3.59387,0.0195616,0.0016235,1e-06,0.234754,0.30181,0.000316679,0.544465,0.0120188
M1,dropped pixels,pool 8,train/Category-4_a_0017,background,6.35986,0.0175591,16.1589,39.8374,0.969998,1.25548,0.280278,0.415632,0.00457889,0.661246,0.658037,0.0810998,0.815622,0.24904
M2,dropped bands,every 10,train/Category-4_a_0017,full,4.78909,0.00778862,4.50977,40.0661,0.997603,3.69494,0.383729,0.677442,0.222405,0.66887,0.291812,0.386676,0.833237,0.484962
M2,dropped bands,every 10,train/Category-4_a_0017,object,1.22057,0.00102816,2.39207,45.8736,0.998935,1.30634,0.783398,0.949891,0.450518,0.862453,0.646976,0.694688,0.930694,0.761396
M2,dropped bands,every 10,train/Category-4_a_0017,table,2.93666,0.00582703,4.79577,50.7654,0.995285,0.730691,0.555809,0.747253,0.202182,1,0.783829,0.437903,0.997643,0.637476
M2,dropped bands,every 10,train/Category-4_a_0017,background,7.19328,0.012133,7.18599,38.1096,0.997115,5.53846,0.237246,0.545174,0.0911427,0.603652,0.157843,0.227589,0.800384,0.334553
M2,dropped bands,every 4,train/Category-4_a_0017,full,3.51781,0.00567558,3.95958,45.0399,0.997223,1.78278,0.494819,0.752933,0.267173,0.834662,0.55197,0.463445,0.915943,0.603866
M2,dropped bands,every 4,train/Category-4_a_0017,object,1.16127,0.00080418,2.50718,47.6218,0.998702,0.722018,0.792745,0.960589,0.43356,0.920727,0.786099,0.691152,0.959715,0.79042
M2,dropped bands,every 4,train/Category-4_a_0017,table,6.72316,0.0205607,8.48707,48.67,0.991776,0.968171,0.260635,0.357709,0.0590706,0.955667,0.724174,0.176595,0.973722,0.396659
M2,dropped bands,every 4,train/Category-4_a_0017,background,4.50377,0.00659164,6.42248,43.7452,0.997071,2.53331,0.406263,0.719224,0.117557,0.791507,0.429799,0.325068,0.894289,0.483052
M2,dropped bands,every 2,train/Category-4_a_0017,full,6.64954,0.0164842,6.42954,40.9128,0.994761,3.37489,0.264502,0.438582,0.117281,0.697094,0.324664,0.238728,0.845927,0.389254
M2,dropped bands,every 2,train/Category-4_a_0017,object,1.90107,0.00201016,3.70135,45.1871,0.997682,1.31325,0.683715,0.904378,0.291189,0.83957,0.645488,0.564677,0.918626,0.683096
M2,dropped bands,every 2,train/Category-4_a_0017,table,10.64,0.0433606,12.3855,45.7744,0.984767,1.347,0.119076,0.114403,0.0161071,0.859148,0.638266,0.0603151,0.921957,0.223158
M2,dropped bands,every 2,train/Category-4_a_0017,background,8.97163,0.0215633,10.8158,39.2418,0.994356,4.89399,0.166239,0.340219,0.02718,0.641393,0.195669,0.115411,0.817875,0.247909
M3,low-rank,k=30,train/Category-4_a_0017,full,1.38975,0.00296502,1.61495,72.3062,0.999993,0.0299676,0.757335,0.862215,0.58373,1,0.990061,0.725057,0.999996,0.850227
M3,low-rank,k=30,train/Category-4_a_0017,object,0.474585,0.00018193,1.13982,68.3862,0.999996,0.0319259,0.909448,0.990945,0.683903,1,0.989414,0.851022,0.999998,0.921036
M3,low-rank,k=30,train/Category-4_a_0017,table,5.06817,0.0199039,8.2766,73.1979,0.999969,0.0605054,0.362898,0.369651,0.0633635,1,0.980034,0.204082,0.999984,0.450387
M3,low-rank,k=30,train/Category-4_a_0017,background,1.442,0.00234238,2.54428,80.8167,0.999994,0.0246374,0.749461,0.889479,0.42823,1,0.991821,0.658447,0.999997,0.810448
M3,low-rank,k=12,train/Category-4_a_0017,full,3.77149,0.0243277,4.95034,51.4603,0.997409,0.551368,0.470341,0.2963,0.192028,1,0.832111,0.299114,0.998704,0.5318
M3,low-rank,k=12,train/Category-4_a_0017,object,1.55738,0.00142393,3.58722,52.8969,0.998802,0.334154,0.732366,0.931279,0.30248,1,0.894595,0.590883,0.999401,0.755794
M3,low-rank,k=12,train/Category-4_a_0017,table,13.5798,0.162067,18.4803,44.6987,0.991046,1.632,0.0661409,0.000302522,0.00211206,0.823289,0.580423,0.00348319,0.907167,0.0525704
M3,low-rank,k=12,train/Category-4_a_0017,background,3.77443,0.0194292,6.01354,53.2571,0.997433,0.535573,0.470064,0.378529,0.134726,1,0.836504,0.288338,0.998716,0.522548
M3,low-rank,k=8,train/Category-4_a_0017,full,5.19259,0.0655711,6.27842,39.4362,0.977086,1.82968,0.353979,0.0376827,0.12334,0.647874,0.543409,0.118052,0.81248,0.291569
M3,low-rank,k=8,train/Category-4_a_0017,object,1.99999,0.00209808,4.60178,45.0251,0.997478,0.917677,0.670321,0.900411,0.215687,0.834171,0.736466,0.506815,0.915825,0.659374
M3,low-rank,k=8,train/Category-4_a_0017,table,20.5156,0.469828,26.3948,30.3161,0.836201,9.63465,0.016521,1e-06,0.000150995,0.343871,0.0402941,0.000135623,0.590036,0.00598082
M3,low-rank,k=8,train/Category-4_a_0017,background,5.0365,0.0489337,7.33563,42.7801,0.983926,1.31938,0.365204,0.08658,0.0867079,0.759337,0.644169,0.13996,0.871632,0.333786
M3,low-rank,k=4,train/Category-4_a_0017,full,9.79257,0.282386,11.3939,35.6217,0.966516,2.65609,0.141068,1e-06,0.022416,0.520724,0.412565,0.00146778,0.74362,0.0302432
M3,low-rank,k=4,train/Category-4_a_0017,object,3.57353,0.00642626,8.50844,35.2482,0.983715,2.36491,0.489336,0.725196,0.0586513,0.508273,0.454615,0.275072,0.745994,0.420559
M3,low-rank,k=4,train/Category-4_a_0017,table,37.9947,2.42861,62.092,30.0317,0.883504,6.06447,0.000500982,1e-06,1e-06,0.33439,0.132458,7.9422e-06,0.608947,0.00174938
M3,low-rank,k=4,train/Category-4_a_0017,background,9.71222,0.157249,12.8376,37.9167,0.96742,2.36864,0.143353,0.000384924,0.0138537,0.597223,0.45405,0.00914358,0.782322,0.0779487
M3,low-rank,k=2,train/Category-4_a_0017,full,12.4309,0.366236,34.3217,22.9948,0.946746,7.22266,0.0832275,1e-06,1.07504e-05,0.0998282,0.0900353,9.63602e-05,0.523287,0.00545343
M3,low-rank,k=2,train/Category-4_a_0017,object,9.13004,0.0568147,27.5819,18.587,0.919291,12.9359,0.161055,0.0583828,0.000101652,0,0.0134071,0.0098505,0.459646,0.0395984
M3,low-rank,k=2,train/Category-4_a_0017,table,39.2429,3.09259,66.0605,30.0994,0.885906,5.53728,0.000390304,1e-06,1e-06,0.336645,0.157905,7.30804e-06,0.611276,0.00172521
M3,low-rank,k=2,train/Category-4_a_0017,background,10.7792,0.182464,14.0667,36.1611,0.971572,4.00543,0.115807,0.000109102,0.00919689,0.538703,0.26312,0.00487982,0.755137,0.0518244
M4,added noise,sigma 0.001,train/Category-4_a_0017,full,1.08503,0.00585046,0.67932,57.6613,0.998527,0.264485,0.804926,0.746378,0.797367,1,0.915613,0.782452,0.999263,0.872717
M4,added noise,sigma 0.001,train/Category-4_a_0017,object,0.224779,3.42955e-05,0.326849,63.6861,0.999666,0.104133,0.95604,0.998287,0.896776,1,0.965885,0.949449,0.999833,0.96928
M4,added noise,sigma 0.001,train/Category-4_a_0017,table,4.42048,0.0369214,6.77038,50.3181,0.992508,0.746666,0.413087,0.157856,0.104686,1,0.779667,0.189698,0.996254,0.419032
M4,added noise,sigma 0.001,train/Category-4_a_0017,background,1.15076,0.00513731,1.89146,58.3596,0.998657,0.295698,0.794414,0.773472,0.532332,1,0.906136,0.689009,0.999329,0.817691
M4,added noise,sigma 0.003,train/Category-4_a_0017,full,3.15131,0.0629893,2.03252,48.3746,0.988131,0.784966,0.532452,0.0428751,0.507882,0.945822,0.769776,0.226334,0.966976,0.45209
M4,added noise,sigma 0.003,train/Category-4_a_0017,object,0.674318,0.000309207,0.98063,54.1492,0.997027,0.311819,0.873835,0.984659,0.721173,1,0.90128,0.852939,0.998514,0.908787
M4,added noise,sigma 0.003,train/Category-4_a_0017,table,12.4538,0.47547,19.8533,41.0657,0.942082,2.18335,0.0828476,1e-06,0.00133641,0.70219,0.482978,0.000480183,0.822136,0.0183452
M4,added noise,sigma 0.003,train/Category-4_a_0017,background,3.38155,0.0447563,5.66044,49.089,0.98902,0.880375,0.50849,0.106692,0.151554,0.969633,0.74568,0.201833,0.979326,0.42678
M4,added noise,sigma 0.01,train/Category-4_a_0017,full,9.18701,0.395038,6.70966,38.7616,0.913023,2.45055,0.159231,1e-06,0.106826,0.625385,0.441821,0.00257179,0.769204,0.0409278
M4,added noise,sigma 0.01,train/Category-4_a_0017,object,2.24378,0.00361103,3.26857,43.6483,0.969144,1.03593,0.638421,0.83481,0.336377,0.788276,0.708002,0.563863,0.87871,0.681456
M4,added noise,sigma 0.01,train/Category-4_a_0017,table,29.799,3.45529,58.4798,32.1714,0.712925,5.87585,0.00258044,1e-06,1e-06,0.405713,0.141054,1.37161e-05,0.559319,0.0022527
M4,added noise,sigma 0.01,train/Category-4_a_0017,background,10.5747,0.215368,18.7877,39.1065,0.906358,2.83848,0.12064,2.10548e-05,0.00190633,0.636882,0.38823,0.00169179,0.77162,0.0325933
M4,added noise,sigma 0.03,train/Category-4_a_0017,full,21.242,1.49618,19.4566,30.2341,0.64107,6.13699,0.0142871,1e-06,0.00152535,0.341135,0.129294,0.000279322,0.491103,0.00958737
M4,added noise,sigma 0.03,train/Category-4_a_0017,object,6.58167,0.0695968,9.73545,34.2222,0.820716,3.02339,0.268116,0.0308123,0.0389628,0.474074,0.365022,0.0685329,0.647395,0.193289
M4,added noise,sigma 0.03,train/Category-4_a_0017,table,46.642,7.57114,154.871,24.6497,0.405265,11.1351,8.88651e-05,1e-06,1e-06,0.154989,0.0244363,4.46249e-06,0.280127,0.000775476
M4,added noise,sigma 0.03,train/Category-4_a_0017,background,26.6341,1.53132,53.7775,30.2049,0.564745,7.33604,0.0048595,1e-06,1e-06,0.340163,0.086696,1.69381e-05,0.452454,0.00216064
M4,added noise,sigma 0.05,train/Category-4_a_0017,full,28.2883,2.93977,30.7659,26.5836,0.470693,8.64024,0.00349067,1e-06,3.51707e-05,0.219454,0.0561303,4.97008e-05,0.345074,0.00315377
M4,added noise,sigma 0.05,train/Category-4_a_0017,object,10.4778,0.261645,15.9174,30.2706,0.68724,4.77501,0.123001,2.08187e-06,0.00496273,0.342353,0.203585,0.00108317,0.514797,0.0205462
M4,added noise,sigma 0.05,train/Category-4_a_0017,table,52.3455,9.12451,250.287,21.2257,0.28165,14.0342,2.84008e-05,1e-06,1e-06,0.0408569,0.00929712,3.05101e-06,0.161253,0.000457196
M4,added noise,sigma 0.05,train/Category-4_a_0017,background,35.763,3.71491,82.3898,26.5214,0.365758,10.2389,0.000782823,1e-06,1e-06,0.217381,0.0329435,9.21626e-06,0.291569,0.00118196
M5,smoothing,sigma 0.5px,train/Category-4_a_0017,full,1.62434,0.00212301,1.80237,53.8091,0.99813,0.304961,0.722622,0.899289,0.548378,1,0.903342,0.708974,0.999065,0.828993
M5,smoothing,sigma 0.5px,train/Category-4_a_0017,object,0.477564,0.000156254,1.32149,51.6058,0.998736,0.218277,0.908907,0.992218,0.643717,1,0.929825,0.834207,0.999368,0.903235
M5,smoothing,sigma 0.5px,train/Category-4_a_0017,table,5.35385,0.0132032,6.15505,51.0653,0.994688,0.63006,0.342745,0.516768,0.128519,1,0.810568,0.283407,0.997344,0.515371
M5,smoothing,sigma 0.5px,train/Category-4_a_0017,background,1.80937,0.00180395,2.38468,56.9814,0.998232,0.313079,0.69637,0.913751,0.451629,1,0.900901,0.659908,0.999116,0.799482
M5,smoothing,sigma 1px,train/Category-4_a_0017,full,4.04475,0.010643,5.56672,43.3337,0.985789,0.834194,0.445325,0.587342,0.156363,0.77779,0.757248,0.344536,0.88179,0.538742
M5,smoothing,sigma 1px,train/Category-4_a_0017,object,1.23512,0.00100387,4.22403,40.2591,0.987689,0.702222,0.781123,0.951045,0.24463,0.675305,0.791303,0.566426,0.831497,0.681199
M5,smoothing,sigma 1px,train/Category-4_a_0017,table,13.281,0.0644542,19.2065,41.7724,0.962169,1.64885,0.0702139,0.0398469,0.00165797,0.725747,0.577171,0.0166775,0.843958,0.112066
M5,smoothing,sigma 1px,train/Category-4_a_0017,background,4.48463,0.00914619,6.35511,48.2817,0.987852,0.803117,0.407821,0.632985,0.120228,0.942722,0.765133,0.31426,0.965287,0.531906
M5,smoothing,sigma 2px,train/Category-4_a_0017,full,5.20704,0.0165925,12.2383,35.7963,0.964575,1.32908,0.352958,0.436212,0.0169173,0.526542,0.642091,0.137589,0.745558,0.313184
M5,smoothing,sigma 2px,train/Category-4_a_0017,object,1.85868,0.00251756,9.65048,32.0715,0.950464,1.54594,0.689536,0.881723,0.040082,0.402383,0.597314,0.289921,0.676424,0.434657
M5,smoothing,sigma 2px,train/Category-4_a_0017,table,16.9012,0.0989916,50.3017,34.9467,0.922567,2.3988,0.034039,0.00708639,1e-06,0.498223,0.449509,0.000622493,0.710395,0.0196337
M5,smoothing,sigma 2px,train/Category-4_a_0017,background,5.63793,0.0138875,10.5127,43.9858,0.978793,1.05293,0.323814,0.499388,0.0300696,0.799526,0.704,0.169416,0.889159,0.374762
M5,smoothing,sigma 4px,train/Category-4_a_0017,full,6.09114,0.0220074,24.1147,29.5906,0.925727,2.08093,0.295754,0.332747,0.000322882,0.319687,0.499751,0.0316735,0.622707,0.135882
M5,smoothing,sigma 4px,train/Category-4_a_0017,object,2.81465,0.00695462,19.2061,25.8884,0.866228,3.14288,0.569538,0.706289,0.00165817,0.196279,0.35077,0.0873732,0.531253,0.202441
M5,smoothing,sigma 4px,train/Category-4_a_0017,table,19.4062,0.125237,132.424,27.389,0.859166,3.56451,0.0206251,0.00190771,1e-06,0.246301,0.304779,0.000340123,0.552733,0.01254
M5,smoothing,sigma 4px,train/Category-4_a_0017,background,6.25845,0.0170621,17.1436,39.6456,0.970659,1.23881,0.286021,0.426091,0.0032977,0.654852,0.661704,0.0737967,0.812756,0.237467
M6,destriping,own profile,train/Category-4_a_0017,full,6.07247,0.239486,6.53179,34.2463,0.953924,1.7205,0.29686,6.30405e-06,0.113351,0.474877,0.56355,0.00596393,0.7144,0.0629921
M6,destriping,own profile,train/Category-4_a_0017,object,1.71281,0.00401872,4.37807,34.6366,0.967417,1.47442,0.709949,0.817965,0.232385,0.487887,0.611724,0.512929,0.727652,0.595231
M6,destriping,own profile,train/Category-4_a_0017,table,23.3302,1.6711,48.2117,28.8817,0.81626,4.24813,0.00940938,1e-06,1e-06,0.296057,0.242673,2.11116e-05,0.556158,0.00302575
M6,destriping,own profile,train/Category-4_a_0017,background,6.35748,0.187015,12.1077,35.6703,0.964488,1.52552,0.280412,8.69003e-05,0.0176695,0.522343,0.601393,0.00755116,0.743416,0.0725791
M6,destriping,train template,train/Category-4_a_0017,full,4.7996,0.0288115,3.61398,46.0428,0.98534,0.852933,0.382923,0.236792,0.299794,0.868093,0.752533,0.300677,0.926717,0.511635
M6,destriping,train template,train/Category-4_a_0017,object,1.08309,0.000845956,2.16216,50.5133,0.995101,0.393515,0.805237,0.958584,0.486402,1,0.877067,0.721412,0.99755,0.832097
M6,destriping,train template,train/Category-4_a_0017,table,18.4356,0.193191,18.1501,39.4173,0.939551,2.19674,0.0250439,6.38134e-05,0.00235781,0.647245,0.480827,0.00155611,0.793398,0.0325942
M6,destriping,train template,train/Category-4_a_0017,background,5.18873,0.0233469,6.70307,46.5056,0.985673,0.947477,0.354252,0.311192,0.107061,0.883521,0.729187,0.22768,0.934597,0.444433
M7,gain error,global +1%,train/Category-4_a_0017,full,0.0186331,1.64672e-08,1.65974,54.8709,0.999983,0.142722,0.99628,0.999999,0.57508,1,0.95354,0.830558,0.999991,0.904866
M7,gain error,global +1%,train/Category-4_a_0017,object,0.00599646,1.3437e-08,1.23781,52.1128,0.999978,0.20255,0.998801,0.999999,0.661926,1,0.934712,0.871156,0.999989,0.923949
M7,gain error,global +1%,train/Category-4_a_0017,table,0.0806139,1.7463e-08,1.71257,62.1976,0.999975,0.0651801,0.984006,0.999999,0.565041,1,0.978508,0.822291,0.999988,0.903848
M7,gain error,global +1%,train/Category-4_a_0017,background,0.0178344,1.81597e-08,1.10095,57.2698,0.999986,0.117169,0.996439,0.999999,0.692822,1,0.961697,0.883807,0.999993,0.934616
M7,gain error,global -1%,train/Category-4_a_0017,full,0.0188795,1.64821e-08,1.65974,54.8065,0.999982,0.143496,0.996231,0.999999,0.57508,1,0.953294,0.830544,0.999991,0.904824
M7,gain error,global -1%,train/Category-4_a_0017,object,0.00601957,1.34941e-08,1.23781,52.0412,0.999977,0.203722,0.998797,0.999999,0.661926,1,0.934347,0.871155,0.999988,0.923894
M7,gain error,global -1%,train/Category-4_a_0017,table,0.0814511,1.74736e-08,1.71257,62.1473,0.999975,0.0656261,0.983842,0.999999,0.565041,1,0.978362,0.822245,0.999987,0.903803
M7,gain error,global -1%,train/Category-4_a_0017,background,0.0181354,1.81498e-08,1.10095,57.2191,0.999986,0.117747,0.996379,0.999999,0.692822,1,0.961511,0.883789,0.999993,0.93458
M7,gain error,global +3%,train/Category-4_a_0017,full,0.0184153,1.64734e-08,4.97921,45.3865,0.999848,0.425387,0.996324,0.999999,0.190189,0.846218,0.867799,0.574375,0.923033,0.721417
M7,gain error,global +3%,train/Category-4_a_0017,object,0.00598161,1.34609e-08,3.71342,42.6328,0.999809,0.602752,0.998804,0.999999,0.29002,0.754425,0.81798,0.661662,0.877117,0.753875
